Molecule,=O,O,C,N,-O,=N,=N-O,-C(=O)H,-C#CH,-C#N,-OEt,-OMe,-N,-C(=O)N,-X,F,-CF3,=NCH3,-cPropyl,-tBu,-C(=O)OMe,-C(=O)O,-NC(=O)CH3,U0,U,H,G,Cv
CC(C)C(C)(C)C#C,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-313.049159,-313.038888,-313.037943,-313.083162,38.911
CC(C)C(C)(C)C#N,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-329.159039,-329.149098,-329.148154,-329.192994,36.795
CC(C)C(C)(N)C#N,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-345.202239,-345.192368,-345.191424,-345.236034,36.526
CC(C)C(C)(O)C#C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348.977724,-348.967724,-348.96678,-349.011409,37.659
CC(C)C(C)(O)C#N,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.08555,-365.075862,-365.074918,-365.119136,35.656
CC(N)C(C)(N)C#N,0.0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361.244767,-361.234931,-361.233987,-361.278481,36.247
CC(O)C(C)(C)C#C,0.0,1.0,7,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348.97823,-348.968169,-348.967225,-349.011986,37.768
CC(O)C(C)(C)C#N,0.0,1.0,6,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.087401,-365.077668,-365.076724,-365.12103,35.691
CC(O)C(C)(N)C#N,0.0,1.0,5,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.135943,-381.126624,-381.12568,-381.1691,34.641
CC(O)C(C)(O)C#C,0.0,2.0,6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.902454,-384.892504,-384.89156,-384.936207,36.669
CC(O)C(C)(O)C#N,0.0,2.0,5,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.013005,-401.003652,-401.002708,-401.046243,34.24
CN(C)C(C)(C)C#N,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-345.185472,-345.175754,-345.17481,-345.219052,35.81
CC(C)C(C)(C)C=O,10.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.228065,-350.217939,-350.216995,-350.262139,37.531
CC(C)C(C)(O)C=O,0.0,2.0,6,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.157331,-386.147143,-386.146198,-386.191962,36.744
CC(O)C(C)(C)C=O,3.0,2.0,6,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.156859,-386.146842,-386.145898,-386.190879,36.491
CC(O)C(C)(O)C=O,0.0,3.0,5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.087375,-422.077542,-422.076598,-422.122064,35.218
CC(=O)C(C)(C)CO,0.0,2.0,6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.1625,-386.15226,-386.151316,-386.197251,36.663
CC(=O)C(C)(O)CO,0.0,3.0,5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.09479,-422.084963,-422.084019,-422.129519,35.16
CC(C)(C[NH3+])C([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-402.168382,-402.158804,-402.157859,-402.202386,34.791
CC(C)(CO)C(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.235099,-402.224737,-402.223793,-402.270679,36.522
CC(N)(C[NH3+])C([O-])=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-418.290159,-418.281242,-418.280298,-418.323271,33.166
CC([NH3+])(CO)C([O-])=O,0.0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-438.168801,-438.159972,-438.159028,-438.201917,32.523
CC(O)(C[NH3+])C([O-])=O,0.0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-438.175773,-438.167042,-438.166097,-438.209024,32.069
CC(O)(CO)C(N)=O,0.0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-438.170758,-438.161302,-438.160358,-438.2046,34.469
CCC(C)(C)C(C)=O,0.0,1.0,7,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.237857,-350.227416,-350.226472,-350.273198,37.888
CCC(C)(C)C(N)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.310682,-366.300388,-366.299444,-366.345932,37.44
CCC(C)([NH3+])C([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-402.244102,-402.23479,-402.233846,-402.277911,34.202
CCC(C)(O)C(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.169842,-386.159582,-386.158638,-386.205046,36.851
CCC(C)(O)C(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.245033,-402.235337,-402.234393,-402.27898,35.815
C[NH2+]C(C)(C)C([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-402.23442,-402.225231,-402.224286,-402.267817,33.833
COC(C)(C)C(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.157992,-386.14776,-386.146815,-386.193342,36.402
COC(C)(C)C(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.233631,-402.223648,-402.222704,-402.268516,35.81
CC(C)C(C)(C)CO,0.0,1.0,7,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.410831,-351.400022,-351.399078,-351.445992,40.181
CC(C)C(C)(O)CO,0.0,2.0,6,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.345222,-387.334883,-387.333939,-387.379578,38.628
CC(O)C(C)(C)CO,0.0,2.0,6,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.339337,-387.328759,-387.327815,-387.373875,39.044
CC(O)C(C)(O)CO,0.0,3.0,5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-423.275933,-423.26616,-423.265216,-423.309551,36.952
CCC(C)(C)C(C)C,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-315.486417,-315.475511,-315.474567,-315.521486,41.328
CCC(C)(C)C(C)O,0.0,1.0,7,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.416744,-351.406074,-351.40513,-351.45127,40.216
CCC(C)(O)C(C)C,0.0,1.0,7,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.420741,-351.410008,-351.409064,-351.455426,40.298
CCC(C)(O)C(C)O,0.0,2.0,6,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.352042,-387.341825,-387.34088,-387.386054,38.57
COC(C)(C)C(C)C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.408448,-351.397728,-351.396784,-351.44316,39.927
COC(C)(C)C(C)O,0.0,2.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.337166,-387.326579,-387.325635,-387.371861,38.854
CC(=O)C#CC(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.547171,-382.537788,-382.536844,-382.583167,30.368
CC(=O)C#CC(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-398.617286,-398.608188,-398.607244,-398.652687,30.0
NC(=[NH2+])C#CC([O-])=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-414.632712,-414.623253,-414.622309,-414.668877,30.434
NC(=O)C#CC(N)=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-414.688052,-414.679052,-414.678108,-414.724261,29.707
CC(N)=[NH+]CC([O-])=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-417.111816,-417.102874,-417.10193,-417.14601,31.396
NC(N)=[NH+]CC([O-])=O,0.0,2.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-433.168202,-433.159786,-433.158842,-433.201838,30.369
CC(=[NH2+])NCC([O-])=O,0.0,2.0,4,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-417.111817,-417.102873,-417.101929,-417.146017,31.4
CC(=N)OCC(C)=O,0.0,2.0,5,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.024153,-401.014576,-401.013632,-401.060167,32.151
CC(=O)CCC(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.991974,-384.982065,-384.981121,-385.028563,33.283
CC(=O)CCC(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.063276,-401.05361,-401.052666,-401.099384,32.851
CC(=O)CNC(C)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.061937,-401.051947,-401.051003,-401.101291,32.51
CC(=O)CNC(N)=O,0.0,2.0,4,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-417.123299,-417.114154,-417.113209,-417.158407,31.654
CC(=O)COC(C)=O,0.0,3.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.935513,-420.926152,-420.925208,-420.971027,31.132
CC(=O)COC(N)=O,0.0,3.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-436.99996,-436.991052,-436.990107,-437.034594,30.559
CC(=O)NCC(N)=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-417.133225,-417.123498,-417.122553,-417.170644,32.174
CC(=O)OCC(N)=O,0.0,3.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-437.005379,-436.996403,-436.995459,-437.040341,30.547
NC(=[NH2+])CCC([O-])=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-417.115868,-417.107538,-417.106593,-417.149247,30.169
NC(=[NH2+])NCC([O-])=O,0.0,2.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-433.1682,-433.159784,-433.15884,-433.201838,30.369
NC(=[NH2+])OCC([O-])=O,0.0,3.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-452.987506,-452.978057,-452.977113,-453.023537,31.711
NC(=O)CCC(N)=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-417.134409,-417.125051,-417.124107,-417.169924,32.361
NC(=O)CNC(N)=O,0.0,2.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.194491,-433.185566,-433.184622,-433.229089,31.296
NC(=O)COC(N)=O,0.0,3.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-453.069829,-453.061319,-453.060375,-453.103979,29.919
CC(C)C#CC(C)=O,0.0,1.0,7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.807615,-347.797622,-347.796678,-347.844599,33.994
CC(C)C#CC(N)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.877767,-363.867765,-363.866821,-363.915418,33.811
CC([NH3+])C#CC([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-399.793927,-399.784876,-399.783932,-399.829119,31.187
CC(O)C#CC(C)=O,0.0,2.0,6,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.728824,-383.71912,-383.718176,-383.764821,32.773
CC(O)C#CC(N)=O,0.0,2.0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.798816,-399.789334,-399.78839,-399.834452,32.438
CC(C)C#CC(C)C,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-313.063395,-313.05277,-313.051826,-313.100006,37.747
CC(C)C#CC(C)O,0.0,1.0,7,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348.986018,-348.975594,-348.974649,-349.023614,36.554
CC(O)C#CC(C)O,0.0,2.0,6,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.907963,-384.897847,-384.896903,-384.943899,35.341
CC(C)CCC(C)=O,0.0,1.0,7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.242898,-350.232322,-350.231378,-350.279945,36.926
CC(C)CCC(N)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.313776,-366.303424,-366.30248,-366.350074,36.484
CC(C)CNC(C)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-366.312903,-366.302493,-366.301549,-366.349822,36.151
CC(C)CNC(N)=O,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.374149,-382.364227,-382.363283,-382.4095,35.696
CC(C)COC(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.193253,-386.18313,-386.182186,-386.229453,34.81
CC(C)COC(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.257141,-402.247431,-402.246487,-402.292437,34.368
CC(C)[NH2+]CC([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-402.236508,-402.227325,-402.226381,-402.271136,33.006
CC(C)OCC(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.161316,-386.151033,-386.150089,-386.198001,35.451
CC(C)OCC(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.236212,-402.226281,-402.225337,-402.272002,34.813
CC([NH3+])CCC([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-402.244586,-402.235719,-402.234775,-402.278391,32.438
CC(O)CCC(C)=O,0.0,2.0,6,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.170418,-386.160242,-386.159297,-386.206511,35.605
CC(O)CCC(N)=O,0.0,2.0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.241446,-402.231525,-402.230581,-402.277093,35.127
CC(O)CNC(C)=O,0.0,2.0,5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.240726,-402.230773,-402.229828,-402.276843,34.619
CC(O)CNC(N)=O,0.0,2.0,4,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-418.302005,-418.292538,-418.291594,-418.33681,34.051
CC(O)COC(C)=O,0.0,3.0,5,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.120103,-422.110653,-422.109709,-422.155047,33.04
CC(O)COC(N)=O,0.0,3.0,4,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-438.180702,-438.17124,-438.170296,-438.216111,33.168
C[NH+](C)CCC([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-402.229259,-402.220404,-402.21946,-402.262971,32.008
CC(C)CCC(C)C,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-315.494298,-315.483261,-315.482316,-315.530803,40.343
CC(C)CCC(C)O,0.0,1.0,7,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.421383,-351.410571,-351.409627,-351.457555,39.214
CC(C)COC(C)C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.418315,-351.407434,-351.40649,-351.454751,38.956
CC(O)COC(C)C,0.0,2.0,6,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.342406,-387.3318,-387.330856,-387.378523,37.748
CC(O)CCC(C)O,0.0,2.0,6,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.348631,-387.338188,-387.337244,-387.384193,37.921
CC1(C)CC(=O)C1O,22.0,2.0,6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.952233,-384.943402,-384.942458,-384.985023,32.743
CC1(C)NC(=O)C1O,24.0,2.0,5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.025094,-401.01627,-401.015326,-401.058052,32.235
CC1(C)OC(=N)C1N,0.0,1.0,5,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.127943,-381.119173,-381.118229,-381.16077,32.55
CC1(C)OC(=N)C1O,0.0,2.0,5,1.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.006968,-400.998225,-400.997281,-401.03991,31.859
CC1(C)OC(=O)C1N,24.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.031639,-401.023037,-401.022093,-401.064332,31.547
CC1(C)OC(=O)C1O,24.0,3.0,5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.909173,-420.900534,-420.899589,-420.942172,30.863
CC1(O)CC(=O)C1O,5.0,3.0,5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.878314,-420.86973,-420.868786,-420.91089,31.691
CC1C(=N)OC1(C)C,0.0,1.0,6,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.084107,-365.075305,-365.074361,-365.116953,32.914
CC1C(=O)CC1(C)C,27.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-349.02834,-349.019312,-349.018368,-349.061426,33.955
