index,smiles,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,Cv
5292,H,1.8054,61.61,-0.2286,-0.0173,0.2113,897.3018,0.097902,-394.82056,-394.8138,-394.81287,-394.85165,25.104
5293,H,5.2453,65.36,-0.221,-0.0004,0.2206,939.0039,0.109831,-378.79434,-378.78732,-378.78638,-378.82574,26.576
5294,H,4.2402,61.13,-0.2369,-0.0012,0.2357,896.2905,0.098289,-394.86053,-394.85355,-394.8526,-394.89194,25.442
5295,H,3.0276,60.58,-0.2399,-0.0209,0.219,921.7988,0.097114,-398.65945,-398.65262,-398.65167,-398.6909,25.297
5296,H,2.7114,56.61,-0.2529,-0.0254,0.2274,880.8911,0.085618,-414.72568,-414.71893,-414.718,-414.75696,24.212
5297,H,2.4727,69.44,-0.2232,-0.031,0.1923,924.7204,0.119911,-362.73007,-362.723,-362.72205,-362.76154,26.48
5298,H,1.9881,64.33,-0.2439,-0.0463,0.1976,901.8621,0.108485,-378.78644,-378.77948,-378.77853,-378.81787,25.229
5299,H,3.1167,65.31,-0.2205,-0.0104,0.21,892.5699,0.109605,-378.79453,-378.78775,-378.7868,-378.82562,25.952
5300,H,3.0418,60.33,-0.2402,-0.0247,0.2155,870.2733,0.098142,-394.85126,-394.84457,-394.84363,-394.8824,24.752
5301,H,1.8453,77.98,-0.1937,0.0489,0.2426,1050.0784,0.16663,-327.9738,-327.9656,-327.96466,-328.00668,31.092
5302,H,0.4422,74.22,-0.2121,0.0243,0.2365,1006.7038,0.154104,-347.84494,-347.83694,-347.836,-347.8775,29.701
5303,H,3.7673,73.43,-0.2144,0.0348,0.2491,1025.3951,0.155468,-344.03333,-344.02536,-344.0244,-344.06592,29.628
5304,H,2.1004,69.81,-0.2352,0.0077,0.2429,985.0918,0.142912,-363.90564,-363.89786,-363.8969,-363.93808,28.361
5305,H,3.3226,73.63,-0.214,0.0375,0.2515,1006.5624,0.155191,-344.03604,-344.02795,-344.027,-344.06958,29.827
5306,H,1.2727,69.67,-0.2359,0.0089,0.2447,981.9546,0.142711,-363.90762,-363.8998,-363.89886,-363.9405,28.479
5307,H,0.7508,70.9,-0.2006,0.038,0.2386,1001.3511,0.143467,-363.90152,-363.89377,-363.89282,-363.93375,29.544
5308,H,1.4923,66.82,-0.2224,0.0129,0.2353,961.6343,0.130589,-383.76843,-383.7607,-383.75977,-383.8008,28.457
5309,H,2.4292,66.28,-0.2218,0.0251,0.2468,977.7573,0.132226,-379.96036,-379.95276,-379.95184,-379.9925,28.139
5310,H,1.8274,62.48,-0.2455,-0.0031,0.2424,941.1805,0.119345,-399.82822,-399.8207,-399.81976,-399.86047,27.124
5311,H,4.1303,66.45,-0.2269,0.0244,0.2514,956.8037,0.131898,-379.96323,-379.95563,-379.95468,-379.99567,28.24
5312,H,2.6073,62.53,-0.2476,-0.0032,0.2444,931.2273,0.119081,-399.83212,-399.82455,-399.8236,-399.86462,27.22
5313,H,1.7418,75.53,-0.1757,0.0543,0.23,999.6836,0.154991,-344.00513,-343.997,-343.99606,-344.03772,30.278
5314,H,1.2822,72.61,-0.177,0.0382,0.2152,972.6128,0.142581,-363.87875,-363.87085,-363.86993,-363.91104,29.024
5315,H,3.0273,68.3,-0.194,0.0207,0.2147,949.8519,0.131337,-379.9391,-379.93137,-379.93042,-379.97128,27.692
5316,H,1.8192,68.34,-0.193,0.0327,0.2257,939.9648,0.131296,-379.9472,-379.93933,-379.9384,-379.97968,27.883
5317,H,1.7379,77.47,-0.1992,0.0515,0.2507,1061.0868,0.166638,-327.97174,-327.96356,-327.96262,-328.00458,31.163
5318,H,3.261,73.47,-0.2165,0.0366,0.2532,1021.574,0.155329,-344.03476,-344.0268,-344.02585,-344.06726,29.776
5319,H,0.8601,73.02,-0.2185,0.0244,0.2429,1042.5946,0.154232,-347.83994,-347.83206,-347.83112,-347.87244,29.645
5320,H,1.1935,69.03,-0.2391,0.0074,0.2465,1004.4381,0.142876,-363.90405,-363.89636,-363.89542,-363.93637,28.396
5321,H,2.5887,70.27,-0.2046,0.0443,0.2489,1014.9989,0.143287,-363.89783,-363.88995,-363.889,-363.93015,29.816
5322,H,4.7112,66.26,-0.2275,0.0242,0.2517,962.5211,0.132056,-379.96146,-379.95383,-379.95288,-379.9939,28.296
5323,H,1.5424,65.84,-0.2236,0.0178,0.2415,996.9563,0.130772,-383.76486,-383.7573,-383.75635,-383.79706,28.355
5324,H,1.9596,61.94,-0.25,-0.0039,0.246,946.9814,0.119516,-399.8291,-399.8217,-399.82074,-399.8613,27.019
5325,H,1.4141,75.43,-0.1681,0.0554,0.2235,1012.9599,0.154907,-344.00287,-343.9947,-343.99374,-344.03558,30.586
5326,H,2.8167,71.87,-0.1742,0.0403,0.2145,975.0639,0.143699,-360.06967,-360.0617,-360.06076,-360.10187,29.194
5327,H,1.498,71.08,-0.1863,0.0295,0.2158,995.4528,0.142671,-363.8716,-363.8638,-363.86285,-363.90396,28.93
5328,H,1.4041,67.48,-0.1927,0.0126,0.2053,958.8418,0.131321,-379.93927,-379.93158,-379.93063,-379.97137,27.753
5329,H,2.1702,77.42,-0.1983,0.0512,0.2495,1016.9163,0.166335,-327.96933,-327.9612,-327.96027,-328.00226,30.662
5330,H,4.1238,72.69,-0.2176,0.0368,0.2544,992.412,0.155169,-344.02863,-344.02066,-344.0197,-344.0621,29.246
5331,H,1.859,77.62,-0.1915,0.0589,0.2505,974.4328,0.143688,-326.73453,-326.72708,-326.72614,-326.76758,27.227
5332,H,3.3798,72.94,-0.2068,0.0468,0.2536,935.3847,0.132359,-342.79578,-342.7886,-342.78766,-342.82797,26.027
5333,H,1.8907,74.03,-0.1711,0.049,0.22,930.731,0.133141,-342.77792,-342.77094,-342.77,-342.8089,26.964
5334,H,2.8831,69.46,-0.1799,0.0361,0.216,890.9275,0.121846,-358.84314,-358.83636,-358.83542,-358.8739,25.724
5335,H,2.0333,69.31,-0.1819,0.0466,0.2284,908.1939,0.120514,-362.65598,-362.64908,-362.64816,-362.68695,26.052
5336,H,3.0015,64.77,-0.1938,0.0327,0.2266,868.4927,0.10958,-378.724,-378.71753,-378.71658,-378.75464,24.437
5337,H,0.6398,81.2,-0.2321,-0.029,0.203,942.2448,0.109052,-308.3074,-308.3009,-308.29996,-308.33786,25.463
5338,H,1.9174,76.14,-0.2582,-0.0515,0.2067,916.766,0.097511,-324.35364,-324.3473,-324.34634,-324.38403,24.274
5339,H,1.9198,76.7,-0.2448,-0.0432,0.2017,912.7194,0.097476,-324.3541,-324.34775,-324.3468,-324.38452,24.343
5340,H,0.0375,73.11,-0.2552,-0.0642,0.191,877.5911,0.085425,-340.39578,-340.38956,-340.3886,-340.42618,23.373
5341,H,1.9572,71.83,-0.2558,-0.0556,0.2002,884.5438,0.085725,-340.40347,-340.39722,-340.39627,-340.43387,23.381
5342,H,2.2261,76.94,-0.2443,-0.0432,0.2011,905.8986,0.09735,-324.35226,-324.34592,-324.34497,-324.38266,24.334
5343,H,1.9999,72.22,-0.255,-0.0544,0.2006,870.0486,0.085474,-340.39978,-340.39355,-340.3926,-340.43015,23.359
5344,H,0.0381,73.11,-0.2552,-0.0642,0.191,877.5856,0.085425,-340.39578,-340.38956,-340.3886,-340.42618,23.373
5345,H,2.3272,71.58,-0.2597,-0.0652,0.1945,880.1414,0.085689,-340.40164,-340.39542,-340.39447,-340.43204,23.273
5346,H,0.6692,66.65,-0.2764,-0.0779,0.1986,844.2441,0.073895,-356.45203,-356.44586,-356.44492,-356.4824,22.307
5347,H,4.5511,74.09,-0.2674,-0.0519,0.2156,914.1929,0.099,-324.4132,-324.40714,-324.4062,-324.44348,23.188
5348,H,2.0541,69.26,-0.2788,-0.0756,0.2032,889.37,0.08726,-340.45682,-340.45084,-340.44992,-340.48703,22.146
5349,H,3.8666,69.67,-0.2792,-0.0668,0.2123,885.3539,0.087293,-340.45816,-340.45218,-340.45123,-340.48837,22.163
5350,H,4.0331,65.94,-0.2787,-0.0885,0.1901,851.4152,0.075094,-356.4977,-356.49182,-356.49088,-356.5279,21.312
5351,H,1.9964,64.92,-0.2791,-0.0806,0.1986,857.7698,0.07545,-356.50565,-356.49973,-356.49878,-356.53586,21.266
5352,H,5.6205,69.76,-0.2808,-0.0669,0.2139,878.977,0.087129,-340.45636,-340.45038,-340.44943,-340.48654,22.197
5353,H,6.1189,65.05,-0.2812,-0.0795,0.2016,844.1499,0.075174,-356.50192,-356.49606,-356.49512,-356.53207,21.294
5354,H,4.0324,65.94,-0.2786,-0.0885,0.1901,851.3965,0.075095,-356.4977,-356.49182,-356.49088,-356.5279,21.313
5355,H,3.413,64.61,-0.2822,-0.0904,0.1918,853.942,0.075293,-356.50284,-356.49698,-356.49603,-356.53305,21.261
5356,H,3.5279,59.7,-0.304,-0.1045,0.1995,819.1745,0.063413,-372.55096,-372.54517,-372.54422,-372.58112,20.368
5357,H,3.2146,73.64,-0.2541,-0.062,0.1921,932.1798,0.10962,-345.4873,-345.481,-345.48004,-345.51782,23.879
5358,H,1.6094,68.36,-0.2654,-0.0831,0.1823,907.3817,0.097846,-361.5311,-361.5249,-361.52396,-361.56168,22.879
5359,H,3.7729,68.88,-0.256,-0.0741,0.1819,902.3443,0.097876,-361.532,-361.5258,-361.52484,-361.56256,22.907
5360,H,2.7979,65.01,-0.2559,-0.0904,0.1655,873.3946,0.085654,-377.56982,-377.56366,-377.5627,-377.60046,22.098
5361,H,1.601,63.77,-0.269,-0.0872,0.1818,874.8874,0.086076,-377.58026,-377.5741,-377.57315,-377.61084,22.017
5362,H,3.5652,68.89,-0.2556,-0.0727,0.1829,895.9881,0.097906,-361.53436,-361.5282,-361.52725,-361.56482,22.894
5363,H,4.6347,63.96,-0.26,-0.0828,0.1772,865.363,0.085784,-377.57703,-377.57086,-377.56992,-377.60767,22.088
5364,H,2.7982,65.01,-0.2559,-0.0904,0.1655,873.3862,0.085655,-377.56982,-377.56366,-377.5627,-377.60046,22.098
5365,H,1.0809,63.31,-0.265,-0.0941,0.1709,870.9974,0.086073,-377.58133,-377.57523,-377.57428,-377.61185,21.978
5366,H,2.3623,58.27,-0.2742,-0.1052,0.169,840.17,0.074031,-393.62704,-393.6209,-393.61996,-393.65778,21.18
5367,H,5.4188,75.53,-0.1994,-0.016,0.1835,948.2274,0.120988,-358.8746,-358.86734,-358.8664,-358.90652,26.534
5368,H,2.3222,74.22,-0.2135,-0.0243,0.1891,965.8414,0.120221,-362.68204,-362.675,-362.67404,-362.71344,26.055
5369,H,2.475,70.47,-0.2281,-0.0277,0.2004,929.6873,0.10849,-378.74323,-378.7363,-378.73535,-378.7747,25.103
5370,H,6.1921,70.7,-0.2195,-0.0347,0.1848,911.9296,0.109027,-374.92673,-374.91953,-374.91858,-374.959,25.523
5371,H,3.3437,65.77,-0.2488,-0.0442,0.2045,893.8139,0.096568,-394.79782,-394.791,-394.79004,-394.82947,24.161
5372,H,2.4987,73.65,-0.2109,-0.0358,0.175,938.5412,0.1214,-358.87994,-358.87296,-358.87204,-358.91113,25.922
5373,H,2.3294,69.31,-0.2247,-0.0567,0.1679,913.7717,0.109981,-374.93875,-374.9318,-374.93085,-374.9703,24.824
5374,H,2.7414,74.89,-0.2065,-0.0432,0.1633,935.0832,0.119738,-362.69113,-362.68396,-362.683,-362.7228,26.286
5375,H,4.2826,70.32,-0.227,-0.0642,0.1628,898.1593,0.107638,-378.73907,-378.73196,-378.73102,-378.77103,25.436
5376,H,2.3612,70.52,-0.2257,-0.065,0.1607,909.6631,0.107868,-378.7342,-378.7271,-378.72617,-378.76605,25.306
5377,H,0.8092,69.63,-0.2304,-0.0542,0.1762,910.3923,0.10815,-378.7491,-378.742,-378.74106,-378.7812,25.215
5378,H,2.7971,64.78,-0.2531,-0.0753,0.1778,873.7428,0.096121,-394.80014,-394.79306,-394.7921,-394.83273,24.374
5379,H,0.2938,81.44,-0.2365,0.0044,0.241,1039.8799,0.156336,-310.7463,-310.73898,-310.73804,-310.77838,27.987
5380,H,2.6002,76.77,-0.2485,-0.018,0.2304,1013.252,0.144882,-326.79483,-326.78763,-326.78668,-326.82684,26.836
5381,H,2.3221,77.02,-0.2475,-0.0196,0.2279,1010.3308,0.144755,-326.7942,-326.78696,-326.786,-326.82642,26.9
5382,H,0.6077,73.36,-0.2433,-0.0467,0.1966,971.3664,0.13284,-342.8413,-342.8342,-342.83325,-342.87332,26.001
5383,H,2.7312,72.23,-0.2474,-0.0374,0.2099,981.1941,0.133126,-342.84457,-342.83746,-342.83655,-342.87656,25.927
5384,H,1.6998,77.36,-0.2474,-0.0198,0.2276,998.7002,0.144706,-326.7969,-326.7897,-326.78876,-326.82895,26.952
5385,H,1.5542,72.71,-0.2443,-0.0357,0.2086,956.9461,0.132965,-342.8488,-342.84167,-342.84073,-342.8809,25.991
5386,H,0.6077,73.36,-0.2433,-0.0467,0.1966,971.3665,0.13284,-342.8413,-342.8342,-342.83325,-342.87332,26.001
5387,H,2.3519,72.39,-0.248,-0.036,0.2119,971.9973,0.133086,-342.84836,-342.84128,-342.84033,-342.88043,25.938
5388,H,0.8764,67.56,-0.2661,-0.0474,0.2187,930.0967,0.121407,-358.90292,-358.8959,-358.89496,-358.93506,24.994
5389,H,1.7721,80.24,-0.1905,0.0108,0.2013,1013.9904,0.144989,-326.7903,-326.78308,-326.78214,-326.82162,27.973
5390,H,3.4201,76.15,-0.2027,-0.0115,0.1912,982.0214,0.133448,-342.83746,-342.83035,-342.8294,-342.86874,26.868
5391,H,2.4235,72.88,-0.212,-0.0327,0.1793,945.5625,0.121441,-358.89264,-358.88547,-358.88452,-358.9243,26.017
5392,H,4.1711,71.61,-0.2162,-0.0299,0.1862,954.1461,0.12167,-358.88803,-358.88098,-358.88004,-358.91934,25.924
5393,H,1.8443,76.52,-0.2002,-0.0078,0.1924,975.6387,0.13337,-342.84845,-342.84122,-342.84027,-342.87997,26.922
5394,H,0.369,72.06,-0.2139,-0.024,0.1899,930.7274,0.121644,-358.90735,-358.90005,-358.8991,-358.93964,25.96
5395,H,2.4235,72.88,-0.212,-0.0327,0.1793,945.5625,0.121441,-358.89264,-358.88547,-358.88452,-358.9243,26.017
5396,H,4.0116,71.3,-0.2246,-0.016,0.2086,949.8811,0.121825,-358.90427,-358.89706,-358.89612,-358.93628,25.891
5397,H,2.8746,66.54,-0.2421,-0.033,0.2091,903.5976,0.110397,-374.96582,-374.95868,-374.95773,-374.99844,24.745
5398,H,1.2422,75.11,-0.2155,0.0034,0.219,976.7483,0.132764,-346.6647,-346.65787,-346.65692,-346.69574,26.352
5399,H,3.1499,70.4,-0.2447,-0.0071,0.2376,950.1121,0.121382,-362.71506,-362.70834,-362.7074,-362.746,25.165
5400,H,1.7944,70.92,-0.2302,-0.0197,0.2105,945.1819,0.121224,-362.71115,-362.70444,-362.7035,-362.74213,25.24
5401,H,1.6581,67.31,-0.2413,-0.0421,0.1992,902.5318,0.109364,-378.76807,-378.7614,-378.76047,-378.79907,24.305
5402,H,3.2164,66.33,-0.2463,-0.0389,0.2074,917.314,0.109487,-378.76035,-378.75372,-378.75278,-378.79132,24.281
5403,H,0.6063,71.12,-0.228,-0.0165,0.2114,929.069,0.121284,-362.72495,-362.71817,-362.71722,-362.75595,25.247
5404,H,1.9838,66.49,-0.2495,-0.0371,0.2124,890.4108,0.10966,-378.77744,-378.7708,-378.76987,-378.80838,24.159
5405,H,1.6581,67.31,-0.2413,-0.0421,0.1992,902.5318,0.109364,-378.76807,-378.7614,-378.76047,-378.79907,24.305
5406,H,1.9388,66.16,-0.2554,-0.0266,0.2288,902.3564,0.109762,-378.77817,-378.7715,-378.77057,-378.80917,24.179
5407,H,1.8691,61.3,-0.2707,-0.0478,0.2228,864.117,0.098223,-394.83365,-394.82712,-394.82617,-394.86456,23.094
5408,H,1.5825,74.11,-0.2346,0.0039,0.2384,997.6939,0.13266,-346.6652,-346.65805,-346.6571,-346.69724,26.809
5409,H,3.7134,69.42,-0.2471,-0.0169,0.2301,971.4487,0.121025,-362.71378,-362.70667,-362.70572,-362.74634,25.738
5410,H,2.6651,69.68,-0.2477,-0.0173,0.2303,967.2572,0.121165,-362.7129,-362.70587,-362.70493,-362.7449,25.685
5411,H,1.8841,65.9,-0.2425,-0.0454,0.1971,927.8068,0.109097,-378.75998,-378.75305,-378.7521,-378.7918,24.897
5412,H,3.7612,64.97,-0.2465,-0.0364,0.2101,936.2157,0.109437,-378.76254,-378.75558,-378.75464,-378.79462,24.741
5413,H,0.774,69.81,-0.2472,-0.0184,0.2287,958.73,0.121024,-362.71667,-362.70966,-362.7087,-362.74847,25.826
5414,H,3.8485,65.51,-0.2551,-0.0505,0.2046,909.4625,0.109483,-378.7721,-378.76538,-378.76443,-378.80338,24.492
5415,H,1.8841,65.9,-0.2425,-0.0454,0.1971,927.8068,0.109097,-378.75998,-378.75305,-378.7521,-378.7918,24.897
5416,H,2.784,64.93,-0.2488,-0.035,0.2137,931.8143,0.109337,-378.76804,-378.7611,-378.76016,-378.79965,24.826
5417,H,1.9165,60.55,-0.2658,-0.0491,0.2167,898.5104,0.09733,-394.8172,-394.8103,-394.80936,-394.849,23.938
5418,H,5.1969,63.56,-0.2009,-0.0224,0.1785,853.0018,0.096856,-394.82776,-394.82074,-394.8198,-394.8591,25.6
5419,H,3.0952,59.45,-0.2263,-0.0342,0.1921,835.5209,0.084808,-414.70074,-414.69427,-414.69333,-414.73157,23.693
5420,H,4.3402,58.13,-0.2242,-0.0327,0.1915,834.7848,0.085383,-414.73788,-414.73132,-414.73038,-414.7687,23.974
5421,H,5.9388,54.08,-0.2471,-0.0415,0.2056,796.6854,0.072411,-434.59756,-434.5912,-434.59024,-434.6284,22.716
5422,H,5.6823,71.77,-0.2201,-0.0238,0.1963,950.8882,0.119495,-362.7238,-362.71613,-362.71518,-362.7571,27.309
5423,H,3.2307,67.18,-0.2373,-0.0422,0.1951,931.2648,0.106934,-382.59094,-382.58365,-382.5827,-382.62277,26.026
5424,H,7.2298,67.61,-0.2369,-0.0325,0.2044,923.7848,0.108044,-378.77795,-378.77057,-378.76962,-378.81003,26.028
5425,H,4.9414,63.11,-0.253,-0.0509,0.2021,905.2027,0.095439,-398.647,-398.63992,-398.63898,-398.67868,24.819
5426,H,5.925,68.78,-0.2008,-0.0169,0.1839,920.9895,0.108703,-378.77045,-378.76315,-378.7622,-378.80185,27.196
5427,H,4.3936,64.76,-0.2097,-0.0269,0.1828,901.6032,0.096061,-398.64172,-398.63467,-398.63373,-398.6729,26.036
5428,H,7.6407,64.96,-0.2176,-0.0244,0.1932,893.9549,0.097148,-394.8245,-394.81744,-394.8165,-394.85574,25.888
5429,H,6.1718,61.03,-0.2277,-0.0342,0.1935,875.5928,0.084435,-414.69736,-414.6905,-414.68954,-414.72845,24.874
5430,H,4.6838,64.19,-0.2118,-0.0223,0.1895,901.3306,0.096248,-398.64896,-398.64197,-398.64102,-398.68008,26.005
5431,H,2.8531,77.55,-0.1974,0.0193,0.2167,938.861,0.11898,-325.5439,-325.5362,-325.53525,-325.5758,29.03
5432,H,6.2934,71.16,-0.2251,-0.002,0.2231,911.5292,0.109129,-341.65265,-341.6454,-341.64444,-341.68433,26.517
5433,H,0.3606,72.99,-0.2141,-0.0024,0.2117,920.4071,0.10638,-345.41214,-345.40466,-345.40372,-345.4438,27.605
5434,H,3.9776,66.9,-0.2429,-0.025,0.2178,893.1616,0.096352,-361.51855,-361.51154,-361.5106,-361.55005,25.258
5435,H,4.3564,73.24,-0.2098,0.0088,0.2186,909.8694,0.107623,-341.60135,-341.59387,-341.59293,-341.633,27.581
5436,H,7.4378,66.91,-0.2424,-0.0139,0.2285,883.0334,0.097625,-357.70804,-357.701,-357.70004,-357.73947,25.198
5437,H,2.2349,68.82,-0.2282,-0.0143,0.2139,892.8313,0.095057,-361.4712,-361.46396,-361.463,-361.50266,26.246
5438,H,4.989,62.77,-0.2626,-0.0381,0.2245,866.2604,0.084885,-377.5754,-377.5686,-377.56766,-377.60672,24.014
5439,H,2.775,74.06,-0.1822,0.0276,0.2098,908.0248,0.108182,-341.5902,-341.58267,-341.58173,-341.62158,28.818
5440,H,6.0434,67.78,-0.205,0.0085,0.2135,880.7442,0.098282,-357.6993,-357.69226,-357.6913,-357.73047,26.371
5441,H,1.5496,70.03,-0.1882,0.0163,0.2044,889.4459,0.09554,-361.4611,-361.45383,-361.45288,-361.49225,27.604
5442,H,4.3617,63.9,-0.2128,-0.0034,0.2094,862.5541,0.085548,-377.56888,-377.56207,-377.56113,-377.5998,25.267
5443,H,4.4709,70.03,-0.1947,0.0181,0.2128,879.4269,0.096821,-357.6471,-357.63983,-357.6389,-357.67828,27.348
5444,H,7.4156,63.83,-0.2209,-0.002,0.2189,852.654,0.086775,-373.7544,-373.7476,-373.74664,-373.78537,25.028
5445,H,3.3031,66.18,-0.2022,0.0046,0.2067,862.3223,0.084092,-377.51938,-377.51233,-377.51138,-377.55045,26.29
5446,H,5.7351,60.12,-0.23,-0.0153,0.2147,835.9509,0.073974,-393.62527,-393.61865,-393.6177,-393.6561,24.064
5447,H,1.7098,69.51,-0.1882,0.0287,0.2169,885.64,0.095714,-361.4695,-361.46228,-361.46133,-361.50064,27.782
5448,H,5.1043,63.22,-0.2148,0.0073,0.2221,860.2287,0.085915,-377.57745,-377.5707,-377.5698,-377.60834,25.185
5449,H,3.3737,65.58,-0.202,0.0182,0.2202,858.0459,0.084358,-377.5253,-377.51834,-377.5174,-377.55627,26.277
5450,H,1.4455,79.26,-0.1967,0.0045,0.2012,936.8952,0.118926,-325.54318,-325.53537,-325.53442,-325.57523,29.036
5451,H,4.2888,72.56,-0.2278,-0.018,0.2098,910.3682,0.109026,-341.64923,-341.6419,-341.64096,-341.68106,26.566
5452,H,2.7202,74.5,-0.212,-0.0067,0.2053,912.4693,0.107583,-341.60406,-341.59653,-341.59558,-341.6359,27.639
5453,H,3.2803,68.04,-0.2446,-0.0303,0.2143,886.3379,0.097551,-357.70856,-357.70145,-357.7005,-357.74023,25.267
5454,H,1.2414,75.18,-0.2117,-0.0153,0.1963,914.724,0.106396,-345.4092,-345.40176,-345.40082,-345.44092,27.535
5455,H,4.8304,68.46,-0.2449,-0.0393,0.2056,888.7419,0.096369,-361.5128,-361.50577,-361.50482,-361.54428,25.194
5456,H,0.9606,70.55,-0.2286,-0.028,0.2006,891.6342,0.095105,-361.47153,-361.4643,-361.46335,-361.50305,26.219
5457,H,2.9367,64.05,-0.2643,-0.0532,0.2111,866.0085,0.084929,-377.57327,-377.56647,-377.56552,-377.6046,23.979
5458,H,1.3853,76.4,-0.1777,0.0111,0.1888,906.8864,0.10809,-341.58948,-341.5819,-341.58096,-341.62085,29.05
5459,H,4.3809,69.66,-0.2035,-0.0094,0.1941,880.7399,0.098233,-357.69647,-357.6894,-357.68845,-357.72757,26.569
5460,H,2.0785,71.95,-0.1861,0.0013,0.1874,883.491,0.096879,-357.6543,-357.647,-357.64606,-357.68546,27.604
5461,H,3.2303,65.39,-0.2131,-0.0199,0.1932,857.4322,0.08694,-373.76022,-373.75342,-373.75247,-373.79114,25.19
5462,H,2.2,72.5,-0.1919,-0.0075,0.1844,885.2634,0.095701,-361.45618,-361.44897,-361.44803,-361.4873,27.397
5463,H,5.3778,65.72,-0.2205,-0.029,0.1915,859.4229,0.085727,-377.56107,-377.55435,-377.5534,-377.59198,25.041
5464,H,1.4214,68.17,-0.2014,-0.0192,0.1823,863.2152,0.084377,-377.52203,-377.51505,-377.5141,-377.55304,26.173
5465,H,3.7276,61.55,-0.2309,-0.0412,0.1896,837.4353,0.074322,-393.6257,-393.61914,-393.6182,-393.65646,23.879
5466,H,2.0927,71.97,-0.1912,0.0036,0.1948,885.1746,0.095669,-361.46722,-361.4599,-361.45895,-361.4984,27.819
5467,H,3.7723,65.26,-0.2216,-0.0183,0.2033,860.2639,0.085876,-377.5726,-377.56583,-377.56488,-377.60355,25.207
5468,H,2.4837,67.64,-0.1999,-0.0041,0.1957,867.9085,0.08471,-377.53204,-377.52512,-377.52417,-377.56293,26.105
5469,H,4.686,61.1,-0.2318,-0.0275,0.2043,841.4696,0.074822,-393.6368,-393.6304,-393.62946,-393.66748,23.567
5470,H,0.7686,64.03,-0.2161,-0.0269,0.1892,847.4663,0.072117,-397.3979,-397.3912,-397.39026,-397.42865,24.694
5471,H,4.6532,57.41,-0.2514,-0.0516,0.1997,821.5823,0.062123,-413.49994,-413.49374,-413.4928,-413.5305,22.256
5472,H,2.768,73.27,-0.2253,-0.0403,0.185,939.6066,0.11985,-362.72787,-362.72034,-362.7194,-362.76083,26.991
5473,H,0.9426,68.26,-0.2425,-0.052,0.1906,915.5033,0.108494,-378.7874,-378.78018,-378.77924,-378.8193,25.73
5474,H,4.4382,68.96,-0.2424,-0.0536,0.1888,922.3484,0.106995,-382.58737,-382.58005,-382.5791,-382.61935,25.919
5475,H,2.517,64.11,-0.2605,-0.0663,0.1942,898.9114,0.095641,-398.64883,-398.64175,-398.6408,-398.68048,24.69
5476,H,3.5848,70.76,-0.202,-0.0309,0.1711,909.9111,0.109122,-378.7755,-378.76834,-378.7674,-378.80673,26.994
5477,H,1.9591,66.13,-0.2123,-0.0399,0.1724,886.0735,0.097888,-394.84,-394.83307,-394.83212,-394.87103,25.606
5478,H,5.5225,66.64,-0.2195,-0.0429,0.1765,893.2122,0.096323,-398.63617,-398.62924,-398.6283,-398.6673,25.782
5479,H,3.958,62.14,-0.2303,-0.053,0.1773,870.1511,0.084975,-414.70203,-414.69525,-414.6943,-414.73306,24.573
5480,H,4.3172,66.0,-0.2161,-0.0344,0.1817,889.707,0.096795,-398.6517,-398.64478,-398.64383,-398.68277,25.712
5481,H,2.6066,61.3,-0.2299,-0.0459,0.184,865.9852,0.085859,-414.71872,-414.7122,-414.71124,-414.74954,23.948
5482,H,3.8275,57.38,-0.2499,-0.0613,0.1886,850.1556,0.072904,-434.5784,-434.572,-434.57104,-434.60925,22.908
5483,H,2.7373,70.85,-0.2203,-0.036,0.1843,911.5122,0.119929,-362.72604,-362.7189,-362.71796,-362.75732,26.544
5484,H,3.5078,65.79,-0.2402,-0.0522,0.188,890.9599,0.108375,-378.7817,-378.77466,-378.7737,-378.81308,25.401
5485,H,1.4972,65.88,-0.2409,-0.0505,0.1904,886.469,0.108269,-378.785,-378.77795,-378.777,-378.8164,25.483
5486,H,3.7173,67.07,-0.206,-0.0297,0.1763,881.6405,0.108911,-378.7714,-378.7643,-378.76337,-378.8026,26.361
5487,H,4.1482,62.09,-0.2253,-0.0463,0.179,861.083,0.09744,-394.82645,-394.8195,-394.81854,-394.8577,25.149
5488,H,2.3354,62.45,-0.2207,-0.043,0.1777,856.1863,0.097646,-394.83533,-394.8285,-394.82758,-394.86633,25.111
5489,H,3.7636,62.81,-0.2071,-0.0295,0.1775,859.6332,0.096208,-398.64957,-398.6426,-398.6417,-398.68066,25.619
5490,H,1.7903,58.04,-0.2309,-0.043,0.1879,834.8714,0.085338,-414.7165,-414.71,-414.70905,-414.74728,23.881
5491,H,2.6151,76.79,-0.2029,0.0175,0.2204,940.9161,0.118955,-325.54156,-325.53378,-325.53284,-325.57352,29.135
5492,H,6.1396,70.59,-0.2306,-0.0049,0.2257,915.2152,0.109104,-341.65,-341.6427,-341.64175,-341.68173,26.62
5493,H,0.6722,71.8,-0.2214,-0.0054,0.216,924.6742,0.106556,-345.40768,-345.40024,-345.3993,-345.4394,27.587
5494,H,3.8433,65.91,-0.2495,-0.0294,0.2201,899.4936,0.096504,-361.51352,-361.50647,-361.50555,-361.54504,25.265
5495,H,2.4633,73.84,-0.1842,0.0189,0.2031,908.7508,0.108095,-341.58652,-341.57892,-341.57797,-341.61786,29.126
